Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
5249,US-2018-110989,2018-11-03,2018-11-05,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002345,Technology,Accessories,hp standard 104 key ps/2 keyboard,43.5
5250,CA-2016-106215,2016-04-16,2016-04-21,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-FA-10001229,Office Supplies,Fasteners,staples,12.576
5251,US-2017-169369,2017-12-12,2017-12-18,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,TEC-AC-10001314,Technology,Accessories,case logic 2.4ghz wireless keyboard,249.95
5252,US-2017-169369,2017-12-12,2017-12-18,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,OFF-PA-10004438,Office Supplies,Paper,xerox 1907,49.12
5253,CA-2016-132318,2016-10-30,2016-11-02,First Class,TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-AP-10000026,Office Supplies,Appliances,tripp lite isotel 6 outlet surge protector with fax/modem protection,182.91
5254,US-2015-131982,2015-03-07,2015-03-11,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,OFF-BI-10004224,Office Supplies,Binders,catalog binders with expanding posts,107.648
5255,CA-2016-125185,2016-03-05,2016-03-07,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-CH-10002647,Furniture,Chairs,"situations contoured folding chairs, 4/set",99.372
5256,CA-2016-125185,2016-03-05,2016-03-07,Second Class,AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,FUR-FU-10003247,Furniture,Furnishings,36x48 hardfloor chairmat,33.568
5257,CA-2017-130078,2017-08-08,2017-08-14,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10003270,Office Supplies,Paper,xerox 1954,10.56
5258,US-2018-114034,2018-01-03,2018-01-08,Standard Class,DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-PA-10004735,Office Supplies,Paper,xerox 1905,38.88
5259,US-2018-115595,2018-10-09,2018-10-11,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001745,Office Supplies,Paper,"wirebound message books, 2 7/8"" x 5"", 3 forms per page",35.2
5260,CA-2018-158722,2018-10-20,2018-10-26,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000176,Office Supplies,Paper,xerox 1887,45.528
5261,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10000675,Technology,Phones,panasonic kx ts3282b corded phone,196.776
5262,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000050,Office Supplies,Binders,"angle-d binders with locking rings, label holders",2.92
5263,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,FUR-TA-10004154,Furniture,Tables,"riverside furniture oval coffee table, oval end table, end table with drawer",200.795
5264,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,TEC-AC-10002718,Technology,Accessories,belkin standard 104 key usb keyboard,46.688
5265,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10003179,Office Supplies,Art,dixon ticonderoga core-lock colored pencils,21.864
5266,CA-2018-147452,2018-09-30,2018-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001838,Office Supplies,Paper,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 300/messages",11.76
5267,CA-2018-147452,2018-09-30,2018-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004039,Office Supplies,Paper,xerox 1882,167.94
5268,CA-2018-147452,2018-09-30,2018-10-03,First Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001626,Office Supplies,Appliances,"commercial windtunnel clean air upright vacuum, replacement belts, filtration bags",3.89
5269,US-2018-114657,2018-11-16,2018-11-21,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East,TEC-MA-10003173,Technology,Machines,hewlett-packard 300s scientific calculator,52.44
5270,CA-2018-144484,2018-09-11,2018-09-11,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10000260,Furniture,Furnishings,"6"" cubicle wall clock, black",32.36
5271,CA-2018-144484,2018-09-11,2018-09-11,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004487,Office Supplies,Appliances,kensington 4 outlet masterpiece compact power control center,406.6
5272,CA-2018-125913,2018-01-16,2018-01-16,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-FU-10001487,Furniture,Furnishings,"eldon expressions wood and plastic desk accessories, cherry wood",27.92
5273,CA-2018-125913,2018-01-16,2018-01-16,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,FUR-TA-10001520,Furniture,Tables,"lesro sheffield collection coffee table, end table, center table, corner table",399.672
5274,US-2017-158309,2017-11-26,2017-11-29,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,33142,South,OFF-BI-10000145,Office Supplies,Binders,zipper ring binder pockets,3.744
5276,CA-2018-147333,2018-12-14,2018-12-20,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004469,Technology,Accessories,microsoft sculpt comfort mouse,159.8
5277,CA-2018-147333,2018-12-14,2018-12-20,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10003038,Technology,Accessories,kingston digital datatraveler 16gb usb 2.0,44.75
5278,CA-2015-113859,2015-09-13,2015-09-17,Standard Class,BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central,FUR-CH-10004698,Furniture,Chairs,"padded folding chairs, black, 4/carton",340.116
5279,CA-2015-159681,2015-12-07,2015-12-13,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,OFF-PA-10003641,Office Supplies,Paper,xerox 1909,105.52
5280,US-2018-104094,2018-09-07,2018-09-11,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002134,Technology,Accessories,rosewill 107 normal keys usb wired standard keyboard,13.48
5281,CA-2018-152709,2018-10-07,2018-10-12,Standard Class,DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-ST-10001837,Office Supplies,Storage,"safco mobile desk side file, wire frame",85.52
5282,CA-2016-105158,2016-09-05,2016-09-10,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,FUR-FU-10001706,Furniture,Furnishings,longer-life soft white bulbs,6.16
5283,CA-2016-105158,2016-09-05,2016-09-10,Standard Class,SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,OFF-PA-10001970,Office Supplies,Paper,xerox 1881,36.84
5284,CA-2015-133424,2015-03-30,2015-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002957,Office Supplies,Storage,sterilite show offs storage containers,15.84
5285,CA-2015-133424,2015-03-30,2015-04-04,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-LA-10002312,Office Supplies,Labels,avery 490,44.4
5286,CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-EN-10002600,Office Supplies,Envelopes,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",21.24
5287,CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,OFF-BI-10003274,Office Supplies,Binders,"avery durable slant ring binders, no labels",9.552
5288,CA-2018-105991,2018-05-05,2018-05-06,First Class,LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,FUR-BO-10004467,Furniture,Bookcases,bestar classic bookcase,89.991
5289,US-2018-136784,2018-04-30,2018-05-05,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10000675,Office Supplies,Paper,xerox 1919,163.96
5290,CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10002259,Office Supplies,Paper,"geographics note cards, blank, white, 8 1/2"" x 11""",17.904
5291,CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,FUR-CH-10004287,Furniture,Chairs,safco arco folding chair,966.7
5292,CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000482,Office Supplies,Paper,"snap-a-way black print carbonless ruled speed letter, triplicate",182.112
5293,CA-2018-151218,2018-06-20,2018-06-23,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,OFF-ST-10004835,Office Supplies,Storage,plastic stacking crates & casters,4.464
5294,CA-2016-111073,2016-12-26,2016-12-30,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,ki adjustable-height table,51.588
5295,CA-2018-144883,2018-08-15,2018-08-19,Standard Class,BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,OFF-LA-10000305,Office Supplies,Labels,avery 495,50.4
5296,CA-2018-142174,2018-03-04,2018-03-09,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,OFF-PA-10000806,Office Supplies,Paper,xerox 1934,89.568
5297,CA-2018-108791,2018-07-27,2018-07-31,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,FUR-FU-10004018,Furniture,Furnishings,tensor computer mounted lamp,14.89
5298,CA-2018-108791,2018-07-27,2018-07-31,Standard Class,TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,TEC-PH-10002660,Technology,Phones,nortel networks t7316 e nt8 b27,543.92
5299,CA-2017-106656,2017-09-23,2017-09-26,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-EN-10001509,Office Supplies,Envelopes,poly string tie envelopes,4.08
5300,CA-2017-106656,2017-09-23,2017-09-26,First Class,DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,OFF-LA-10003148,Office Supplies,Labels,avery 51,18.9
5301,CA-2017-113831,2017-05-30,2017-06-03,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Furniture,Tables,hon rectangular conference tables,2275.5
5302,CA-2017-113831,2017-05-30,2017-06-03,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10003033,Technology,Accessories,plantronics cs510 - over-the-head monaural wireless headset system,1979.7
5303,CA-2017-113831,2017-05-30,2017-06-03,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10001297,Office Supplies,Labels,avery 473,62.1
5304,US-2015-139500,2015-11-16,2015-11-20,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,safco optional arm kit for workspace cribbage stacking chair,37.296
5305,US-2015-166310,2015-09-21,2015-09-23,First Class,JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,FUR-FU-10001546,Furniture,Furnishings,dana swing-arm lamps,8.544
5306,US-2017-168410,2017-02-21,2017-02-26,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 diameter round wall clock,68.95
5307,US-2017-168410,2017-02-21,2017-02-26,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,OFF-ST-10000036,Office Supplies,Storage,"recycled data-pak for archival bound computer printouts, 12-1/2 x 12-1/2 x 16",296.37
5308,US-2017-168410,2017-02-21,2017-02-26,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,TEC-PH-10002583,Technology,Phones,iottie hlcrio102 car mount,39.98
5309,CA-2018-131254,2018-11-19,2018-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,FUR-CH-10003774,Furniture,Chairs,"global wood trimmed manager's task chair, khaki",191.058
5310,CA-2018-131254,2018-11-19,2018-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10003876,Office Supplies,Art,"avery hi-liter glidestik fluorescent highlighter, yellow ink",13.04
5311,CA-2018-131254,2018-11-19,2018-11-21,First Class,NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003527,Office Supplies,Binders,fellowes pb500 electric punch plastic comb binding machine with manual bind,1525.188
5312,CA-2017-123414,2017-08-21,2017-08-27,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-LA-10004559,Office Supplies,Labels,avery 49,9.216
5313,CA-2017-123414,2017-08-21,2017-08-27,Standard Class,SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,OFF-SU-10002573,Office Supplies,Supplies,"acme 10"" easy grip assistive scissors",28.048
5314,CA-2018-137876,2018-04-30,2018-05-05,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10000222,Furniture,Furnishings,"seth thomas 16"" steel case clock",64.96
5315,CA-2018-137876,2018-04-30,2018-05-05,Standard Class,DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" security-tint envelopes",30.56
5316,CA-2017-154060,2017-05-02,2017-05-08,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,"global stack chair without arms, black",187.056
5317,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10002364,Furniture,Furnishings,"eldon expressions wood desk accessories, oak",11.808
5318,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004864,Furniture,Furnishings,eldon 500 class desk accessories,9.656
5319,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-PA-10003172,Office Supplies,Paper,xerox 1996,20.736
5320,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10000977,Office Supplies,Binders,ibico plastic spiral binding combs,27.36
5321,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-TA-10000198,Furniture,Tables,chromcraft bull-nose wood oval conference tables & bases,2314.116
5322,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,OFF-BI-10003984,Office Supplies,Binders,lock-up easel 'spel-binder',34.236
5323,US-2018-162558,2018-10-02,2018-10-05,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,FUR-FU-10003691,Furniture,Furnishings,"eldon image series desk accessories, ebony",19.76
5324,CA-2018-134439,2018-09-18,2018-09-23,Second Class,TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,OFF-PA-10004082,Office Supplies,Paper,"adams telephone message book w/frequently-called numbers space, 400 messages per book",15.96
5325,CA-2016-119508,2016-12-04,2016-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,OFF-AR-10003723,Office Supplies,Art,avery hi-liter fluorescent desk style markers,16.9
5326,CA-2016-119508,2016-12-04,2016-12-09,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,FUR-FU-10004270,Furniture,Furnishings,"eldon image series desk accessories, burgundy",25.08
5327,CA-2016-152681,2016-01-17,2016-01-22,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003183,Office Supplies,Art,avery fluorescent highlighter four-color set,6.68
5328,CA-2015-130813,2015-01-06,2015-01-08,Second Class,LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002005,Office Supplies,Paper,xerox 225,19.44
5329,CA-2016-120320,2016-03-05,2016-03-09,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10000149,Technology,Phones,cisco spa525g2 ip phone - wireless,31.92
5330,CA-2017-111941,2017-12-25,2017-12-28,Second Class,BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001524,Office Supplies,Binders,gbc premium transparent covers with diagonal lined pattern,33.568
5331,CA-2017-123120,2017-09-04,2017-09-08,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004748,Furniture,Furnishings,"howard miller 16"" diameter gallery wall clock",63.94
